id,ts,operator_id,shift_id,ear_avg,perclos_60s,yawn_count,head_down_events,phone_detected,fatigue_score,fatigue_level
743,2026-06-01T04:52:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.098,0,0,false,0.212,low
744,2026-06-01T04:53:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.105,0,0,false,0.224,low
745,2026-06-01T04:54:00Z,OP06,SH-2026-06-01-M01-D,0.295,0.108,0,0,false,0.228,low
746,2026-06-01T04:55:00Z,OP06,SH-2026-06-01-M01-D,0.287,0.099,0,0,false,0.215,low
747,2026-06-01T04:56:00Z,OP06,SH-2026-06-01-M01-D,0.256,0.087,0,0,false,0.197,low
748,2026-06-01T04:57:00Z,OP06,SH-2026-06-01-M01-D,0.296,0.086,0,0,false,0.196,low
749,2026-06-01T04:58:00Z,OP06,SH-2026-06-01-M01-D,0.298,0.075,0,0,false,0.18,low
750,2026-06-01T04:59:00Z,OP06,SH-2026-06-01-M01-D,0.293,0.077,0,0,false,0.182,low
751,2026-06-01T05:00:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.104,0,0,false,0.224,low
752,2026-06-01T05:01:00Z,OP06,SH-2026-06-01-M01-D,0.276,0.119,0,0,false,0.247,low
753,2026-06-01T05:02:00Z,OP06,SH-2026-06-01-M01-D,0.266,0.115,0,0,false,0.241,low
754,2026-06-01T05:03:00Z,OP06,SH-2026-06-01-M01-D,0.296,0.108,0,0,false,0.231,low
755,2026-06-01T05:04:00Z,OP06,SH-2026-06-01-M01-D,0.3,0.074,1,0,false,0.229,low
756,2026-06-01T05:05:00Z,OP06,SH-2026-06-01-M01-D,0.277,0.101,0,0,false,0.27,low
757,2026-06-01T05:06:00Z,OP06,SH-2026-06-01-M01-D,0.273,0.104,0,0,false,0.275,low
758,2026-06-01T05:07:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.094,0,0,false,0.26,low
759,2026-06-01T05:08:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.096,0,0,false,0.264,low
760,2026-06-01T05:09:00Z,OP06,SH-2026-06-01-M01-D,0.271,0.104,0,0,false,0.276,low
761,2026-06-01T05:10:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.101,0,0,false,0.272,low
762,2026-06-01T05:11:00Z,OP06,SH-2026-06-01-M01-D,0.288,0.09,0,0,false,0.255,low
763,2026-06-01T05:12:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.115,0,0,false,0.293,low
764,2026-06-01T05:13:00Z,OP06,SH-2026-06-01-M01-D,0.299,0.113,0,0,false,0.29,low
765,2026-06-01T05:14:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.093,0,0,false,0.211,low
766,2026-06-01T05:15:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.068,0,0,false,0.174,low
767,2026-06-01T05:16:00Z,OP06,SH-2026-06-01-M01-D,0.306,0.087,0,0,false,0.202,low
768,2026-06-01T05:17:00Z,OP06,SH-2026-06-01-M01-D,0.274,0.102,0,0,false,0.224,low
769,2026-06-01T05:18:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.091,0,0,false,0.208,low
770,2026-06-01T05:19:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.065,0,0,false,0.17,low
771,2026-06-01T05:20:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.093,0,0,false,0.212,low
772,2026-06-01T05:21:00Z,OP06,SH-2026-06-01-M01-D,0.255,0.095,0,0,false,0.215,low
773,2026-06-01T05:22:00Z,OP06,SH-2026-06-01-M01-D,0.295,0.08,0,0,false,0.193,low
774,2026-06-01T05:23:00Z,OP06,SH-2026-06-01-M01-D,0.263,0.142,0,0,false,0.286,low
775,2026-06-01T05:24:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.101,0,0,false,0.224,low
776,2026-06-01T05:25:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.122,0,0,false,0.257,low
777,2026-06-01T05:26:00Z,OP06,SH-2026-06-01-M01-D,0.272,0.11,0,0,false,0.239,low
778,2026-06-01T05:27:00Z,OP06,SH-2026-06-01-M01-D,0.302,0.045,0,0,false,0.142,low
779,2026-06-01T05:28:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.088,0,0,false,0.207,low
780,2026-06-01T05:29:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.109,0,0,false,0.239,low
781,2026-06-01T05:30:00Z,OP06,SH-2026-06-01-M01-D,0.286,0.098,0,0,false,0.222,low
782,2026-06-01T05:31:00Z,OP06,SH-2026-06-01-M01-D,0.281,0.131,0,0,false,0.271,low
783,2026-06-01T05:32:00Z,OP06,SH-2026-06-01-M01-D,0.291,0.086,0,0,false,0.205,low
784,2026-06-01T05:33:00Z,OP06,SH-2026-06-01-M01-D,0.291,0.08,0,0,false,0.196,low
785,2026-06-01T05:34:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.116,0,0,false,0.251,low
786,2026-06-01T05:35:00Z,OP06,SH-2026-06-01-M01-D,0.29,0.089,0,0,false,0.209,low
787,2026-06-01T05:36:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.103,0,0,false,0.231,low
788,2026-06-01T05:37:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.114,0,0,false,0.248,low
789,2026-06-01T05:38:00Z,OP06,SH-2026-06-01-M01-D,0.267,0.113,0,0,false,0.247,low
790,2026-06-01T05:39:00Z,OP06,SH-2026-06-01-M01-D,0.282,0.113,0,0,false,0.247,low
791,2026-06-01T05:40:00Z,OP06,SH-2026-06-01-M01-D,0.279,0.087,0,0,false,0.208,low
792,2026-06-01T05:41:00Z,OP06,SH-2026-06-01-M01-D,0.278,0.119,0,0,false,0.257,low
793,2026-06-01T05:42:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.096,0,0,false,0.223,low
794,2026-06-01T05:43:00Z,OP06,SH-2026-06-01-M01-D,0.272,0.114,0,0,false,0.25,low
795,2026-06-01T05:44:00Z,OP06,SH-2026-06-01-M01-D,0.27,0.129,0,0,false,0.272,low
796,2026-06-01T05:45:00Z,OP06,SH-2026-06-01-M01-D,0.281,0.106,0,0,false,0.237,low
797,2026-06-01T05:46:00Z,OP06,SH-2026-06-01-M01-D,0.315,0.075,0,0,false,0.191,low
798,2026-06-01T05:47:00Z,OP06,SH-2026-06-01-M01-D,0.277,0.107,0,0,false,0.24,low
799,2026-06-01T05:48:00Z,OP06,SH-2026-06-01-M01-D,0.271,0.128,0,0,false,0.272,low
800,2026-06-01T05:49:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.086,0,0,false,0.208,low
801,2026-06-01T05:50:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.081,0,0,false,0.202,low
802,2026-06-01T05:51:00Z,OP06,SH-2026-06-01-M01-D,0.28,0.119,0,0,false,0.259,low
803,2026-06-01T05:52:00Z,OP06,SH-2026-06-01-M01-D,0.283,0.097,0,0,false,0.226,low
804,2026-06-01T05:53:00Z,OP06,SH-2026-06-01-M01-D,0.278,0.114,0,0,false,0.251,low
805,2026-06-01T05:54:00Z,OP06,SH-2026-06-01-M01-D,0.279,0.099,0,1,false,0.28,low
806,2026-06-01T05:55:00Z,OP06,SH-2026-06-01-M01-D,0.276,0.101,0,0,false,0.283,low
807,2026-06-01T05:56:00Z,OP06,SH-2026-06-01-M01-D,0.292,0.094,0,0,false,0.273,low
808,2026-06-01T05:57:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.126,0,0,false,0.321,low
809,2026-06-01T05:58:00Z,OP06,SH-2026-06-01-M01-D,0.256,0.125,0,0,false,0.32,low
810,2026-06-01T05:59:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.114,0,0,false,0.303,low
811,2026-06-01T06:00:00Z,OP06,SH-2026-06-01-M01-D,0.294,0.105,0,0,false,0.289,low
812,2026-06-01T06:01:00Z,OP06,SH-2026-06-01-M01-D,0.287,0.123,0,0,false,0.318,low
813,2026-06-01T06:02:00Z,OP06,SH-2026-06-01-M01-D,0.296,0.116,0,0,false,0.308,low
814,2026-06-01T06:03:00Z,OP06,SH-2026-06-01-M01-D,0.281,0.106,0,0,false,0.292,low
815,2026-06-01T06:04:00Z,OP06,SH-2026-06-01-M01-D,0.289,0.119,1,0,false,0.313,low
816,2026-06-01T06:05:00Z,OP06,SH-2026-06-01-M01-D,0.284,0.127,0,0,false,0.324,low
817,2026-06-01T12:30:00Z,OP07,SH-2026-06-01-M01-N,0.286,0.083,0,0,false,0.225,low
818,2026-06-01T12:31:00Z,OP07,SH-2026-06-01-M01-N,0.289,0.103,0,0,false,0.255,low
819,2026-06-01T12:32:00Z,OP07,SH-2026-06-01-M01-N,0.284,0.098,0,0,false,0.248,low
820,2026-06-01T12:33:00Z,OP07,SH-2026-06-01-M01-N,0.278,0.09,0,0,false,0.236,low
821,2026-06-01T12:34:00Z,OP07,SH-2026-06-01-M01-N,0.269,0.078,0,0,false,0.218,low
822,2026-06-01T12:35:00Z,OP07,SH-2026-06-01-M01-N,0.276,0.102,0,0,false,0.254,low
823,2026-06-01T12:36:00Z,OP07,SH-2026-06-01-M01-N,0.298,0.096,0,0,false,0.245,low
824,2026-06-01T12:37:00Z,OP07,SH-2026-06-01-M01-N,0.285,0.076,0,0,false,0.216,low
825,2026-06-01T12:38:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.085,0,0,false,0.23,low
826,2026-06-01T12:39:00Z,OP07,SH-2026-06-01-M01-N,0.298,0.064,0,0,false,0.198,low
827,2026-06-01T12:40:00Z,OP07,SH-2026-06-01-M01-N,0.277,0.088,0,0,false,0.234,low
828,2026-06-01T12:41:00Z,OP07,SH-2026-06-01-M01-N,0.281,0.075,0,0,false,0.215,low
829,2026-06-01T12:42:00Z,OP07,SH-2026-06-01-M01-N,0.298,0.072,0,0,false,0.211,low
830,2026-06-01T12:43:00Z,OP07,SH-2026-06-01-M01-N,0.298,0.069,0,0,false,0.207,low
831,2026-06-01T12:44:00Z,OP07,SH-2026-06-01-M01-N,0.272,0.091,0,0,false,0.241,low
832,2026-06-01T12:45:00Z,OP07,SH-2026-06-01-M01-N,0.285,0.098,0,0,false,0.251,low
833,2026-06-01T12:46:00Z,OP07,SH-2026-06-01-M01-N,0.273,0.07,0,0,false,0.208,low
834,2026-06-01T12:47:00Z,OP07,SH-2026-06-01-M01-N,0.269,0.091,0,0,false,0.241,low
835,2026-06-01T12:48:00Z,OP07,SH-2026-06-01-M01-N,0.283,0.078,0,0,false,0.222,low
836,2026-06-01T12:49:00Z,OP07,SH-2026-06-01-M01-N,0.287,0.071,0,0,false,0.211,low
837,2026-06-01T12:50:00Z,OP07,SH-2026-06-01-M01-N,0.285,0.111,0,0,false,0.271,low
838,2026-06-01T12:51:00Z,OP07,SH-2026-06-01-M01-N,0.286,0.084,0,0,false,0.231,low
839,2026-06-01T12:52:00Z,OP07,SH-2026-06-01-M01-N,0.295,0.092,0,0,false,0.243,low
840,2026-06-01T12:53:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.083,0,0,false,0.23,low
841,2026-06-01T12:54:00Z,OP07,SH-2026-06-01-M01-N,0.299,0.062,0,0,false,0.199,low
842,2026-06-01T12:55:00Z,OP07,SH-2026-06-01-M01-N,0.278,0.086,0,0,false,0.235,low
843,2026-06-01T12:56:00Z,OP07,SH-2026-06-01-M01-N,0.268,0.102,0,0,false,0.26,low
844,2026-06-01T12:57:00Z,OP07,SH-2026-06-01-M01-N,0.298,0.063,0,0,false,0.201,low
845,2026-06-01T12:58:00Z,OP07,SH-2026-06-01-M01-N,0.3,0.07,0,0,false,0.212,low
846,2026-06-01T12:59:00Z,OP07,SH-2026-06-01-M01-N,0.302,0.076,0,0,false,0.222,low
847,2026-06-01T13:00:00Z,OP07,SH-2026-06-01-M01-N,0.282,0.073,0,0,false,0.218,low
848,2026-06-01T13:01:00Z,OP07,SH-2026-06-01-M01-N,0.281,0.083,0,0,false,0.232,low
849,2026-06-01T13:02:00Z,OP07,SH-2026-06-01-M01-N,0.295,0.083,0,0,false,0.233,low
850,2026-06-01T13:03:00Z,OP07,SH-2026-06-01-M01-N,0.28,0.101,0,0,false,0.26,low
851,2026-06-01T13:04:00Z,OP07,SH-2026-06-01-M01-N,0.299,0.081,0,0,false,0.23,low
852,2026-06-01T13:05:00Z,OP07,SH-2026-06-01-M01-N,0.28,0.094,0,0,false,0.249,low
853,2026-06-01T13:06:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.057,0,0,false,0.195,low
854,2026-06-01T13:07:00Z,OP07,SH-2026-06-01-M01-N,0.297,0.091,0,0,false,0.246,low
855,2026-06-01T13:08:00Z,OP07,SH-2026-06-01-M01-N,0.277,0.101,1,0,false,0.311,low
856,2026-06-01T13:09:00Z,OP07,SH-2026-06-01-M01-N,0.282,0.081,0,0,false,0.281,low
857,2026-06-01T13:10:00Z,OP07,SH-2026-06-01-M01-N,0.306,0.072,0,0,false,0.268,low
858,2026-06-01T13:11:00Z,OP07,SH-2026-06-01-M01-N,0.287,0.088,0,0,false,0.293,low
859,2026-06-01T13:12:00Z,OP07,SH-2026-06-01-M01-N,0.299,0.068,0,0,false,0.262,low
860,2026-06-01T13:13:00Z,OP07,SH-2026-06-01-M01-N,0.285,0.085,0,0,false,0.288,low
861,2026-06-01T13:14:00Z,OP07,SH-2026-06-01-M01-N,0.273,0.095,0,0,false,0.304,low
862,2026-06-01T13:15:00Z,OP07,SH-2026-06-01-M01-N,0.296,0.088,0,0,false,0.293,low
863,2026-06-01T13:16:00Z,OP07,SH-2026-06-01-M01-N,0.293,0.089,0,0,false,0.296,low
864,2026-06-01T13:17:00Z,OP07,SH-2026-06-01-M01-N,0.3,0.066,0,0,false,0.26,low
865,2026-06-01T13:18:00Z,OP07,SH-2026-06-01-M01-N,0.283,0.083,0,0,false,0.236,low
866,2026-06-01T13:19:00Z,OP07,SH-2026-06-01-M01-N,0.311,0.101,0,0,false,0.264,low
867,2026-06-01T13:20:00Z,OP07,SH-2026-06-01-M01-N,0.292,0.105,0,0,false,0.27,low
868,2026-06-01T13:21:00Z,OP07,SH-2026-06-01-M01-N,0.29,0.106,0,0,false,0.271,low
869,2026-06-01T13:22:00Z,OP07,SH-2026-06-01-M01-N,0.299,0.082,0,0,false,0.235,low
870,2026-06-01T13:23:00Z,OP07,SH-2026-06-01-M01-N,0.266,0.098,0,0,false,0.26,low
871,2026-06-01T13:24:00Z,OP07,SH-2026-06-01-M01-N,0.288,0.076,0,0,false,0.227,low
872,2026-06-01T13:25:00Z,OP07,SH-2026-06-01-M01-N,0.275,0.107,0,0,false,0.274,low
873,2026-06-01T13:26:00Z,OP07,SH-2026-06-01-M01-N,0.288,0.093,0,0,false,0.253,low
874,2026-06-01T13:27:00Z,OP07,SH-2026-06-01-M01-N,0.255,0.106,0,0,false,0.274,low
875,2026-06-01T13:28:00Z,OP07,SH-2026-06-01-M01-N,0.294,0.088,0,0,false,0.246,low
876,2026-06-01T13:29:00Z,OP07,SH-2026-06-01-M01-N,0.282,0.099,0,0,false,0.264,low
877,2026-06-01T13:30:00Z,OP07,SH-2026-06-01-M01-N,0.288,0.075,0,1,false,0.277,low
878,2026-06-01T13:31:00Z,OP07,SH-2026-06-01-M01-N,0.283,0.091,0,0,false,0.302,low
879,2026-06-01T13:32:00Z,OP07,SH-2026-06-01-M01-N,0.288,0.079,0,0,false,0.284,low
880,2026-06-01T13:33:00Z,OP07,SH-2026-06-01-M01-N,0.272,0.108,0,0,false,0.328,low
881,2026-06-01T13:34:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.089,0,0,false,0.299,low
882,2026-06-01T13:35:00Z,OP07,SH-2026-06-01-M01-N,0.273,0.081,0,0,false,0.288,low
883,2026-06-01T13:36:00Z,OP07,SH-2026-06-01-M01-N,0.285,0.092,0,0,false,0.304,low
884,2026-06-01T13:37:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.073,0,0,false,0.276,low
885,2026-06-01T13:38:00Z,OP07,SH-2026-06-01-M01-N,0.297,0.095,0,0,false,0.309,low
886,2026-06-01T13:39:00Z,OP07,SH-2026-06-01-M01-N,0.299,0.07,0,0,false,0.273,low
887,2026-06-01T13:40:00Z,OP07,SH-2026-06-01-M01-N,0.29,0.086,0,0,false,0.246,low
888,2026-06-01T13:41:00Z,OP07,SH-2026-06-01-M01-N,0.286,0.092,0,0,false,0.256,low
889,2026-06-01T13:42:00Z,OP07,SH-2026-06-01-M01-N,0.271,0.103,0,0,false,0.273,low
890,2026-06-01T13:43:00Z,OP07,SH-2026-06-01-M01-N,0.263,0.093,0,0,false,0.258,low
891,2026-06-01T13:44:00Z,OP07,SH-2026-06-01-M01-N,0.303,0.085,0,0,false,0.246,low
892,2026-06-01T13:45:00Z,OP07,SH-2026-06-01-M01-N,0.288,0.12,0,0,false,0.299,low
893,2026-06-01T13:46:00Z,OP07,SH-2026-06-01-M01-N,0.287,0.1,1,0,false,0.319,low
894,2026-06-01T13:47:00Z,OP07,SH-2026-06-01-M01-N,0.263,0.107,0,0,false,0.329,low
895,2026-06-01T13:48:00Z,OP07,SH-2026-06-01-M01-N,0.276,0.111,0,0,false,0.336,low
896,2026-06-01T13:49:00Z,OP07,SH-2026-06-01-M01-N,0.268,0.091,0,0,false,0.306,low
897,2026-06-01T13:50:00Z,OP07,SH-2026-06-01-M01-N,0.286,0.092,0,0,false,0.308,low
898,2026-06-01T13:51:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.085,0,0,false,0.298,low
899,2026-06-01T13:52:00Z,OP07,SH-2026-06-01-M01-N,0.285,0.083,0,0,false,0.295,low
900,2026-06-01T13:53:00Z,OP07,SH-2026-06-01-M01-N,0.292,0.104,0,0,false,0.327,low
901,2026-06-01T13:54:00Z,OP07,SH-2026-06-01-M01-N,0.287,0.109,0,0,false,0.335,low
902,2026-06-01T13:55:00Z,OP07,SH-2026-06-01-M01-N,0.284,0.107,0,0,false,0.332,low
903,2026-06-01T13:56:00Z,OP07,SH-2026-06-01-M01-N,0.279,0.126,0,0,false,0.311,low
904,2026-06-01T13:57:00Z,OP07,SH-2026-06-01-M01-N,0.282,0.083,0,0,false,0.247,low
905,2026-06-01T13:58:00Z,OP07,SH-2026-06-01-M01-N,0.277,0.123,0,0,false,0.306,low
906,2026-06-01T13:59:00Z,OP07,SH-2026-06-01-M01-N,0.284,0.1,0,0,false,0.272,low
907,2026-06-01T14:00:00Z,OP07,SH-2026-06-01-M01-N,0.295,0.106,0,0,false,0.282,low
908,2026-06-01T14:01:00Z,OP07,SH-2026-06-01-M01-N,0.281,0.091,0,0,false,0.259,low
909,2026-06-01T14:02:00Z,OP07,SH-2026-06-01-M01-N,0.289,0.101,0,0,false,0.274,low
910,2026-06-01T14:03:00Z,OP07,SH-2026-06-01-M01-N,0.311,0.096,0,0,false,0.267,low
911,2026-06-01T14:04:00Z,OP07,SH-2026-06-01-M01-N,0.276,0.103,0,0,false,0.278,low
912,2026-06-01T14:05:00Z,OP07,SH-2026-06-01-M01-N,0.283,0.089,0,0,false,0.257,low
913,2026-06-01T14:06:00Z,OP07,SH-2026-06-01-M01-N,0.297,0.098,0,0,false,0.272,low
914,2026-06-01T14:07:00Z,OP07,SH-2026-06-01-M01-N,0.29,0.107,0,0,false,0.284,low
915,2026-06-01T14:08:00Z,OP07,SH-2026-06-01-M01-N,0.264,0.123,0,0,false,0.309,low
916,2026-06-01T14:09:00Z,OP07,SH-2026-06-01-M01-N,0.294,0.087,0,0,false,0.255,low
917,2026-06-01T14:10:00Z,OP07,SH-2026-06-01-M01-N,0.282,0.092,0,0,false,0.263,low
918,2026-06-01T14:11:00Z,OP07,SH-2026-06-01-M01-N,0.284,0.094,0,0,false,0.266,low
919,2026-06-01T14:12:00Z,OP07,SH-2026-06-01-M01-N,0.29,0.1,0,0,false,0.275,low
920,2026-06-01T14:13:00Z,OP07,SH-2026-06-01-M01-N,0.28,0.11,0,0,false,0.29,low
921,2026-06-01T14:14:00Z,OP07,SH-2026-06-01-M01-N,0.274,0.093,0,0,false,0.266,low
922,2026-06-01T14:15:00Z,OP07,SH-2026-06-01-M01-N,0.301,0.094,0,0,false,0.267,low
923,2026-06-01T14:16:00Z,OP07,SH-2026-06-01-M01-N,0.288,0.105,0,0,false,0.283,low
924,2026-06-01T14:17:00Z,OP07,SH-2026-06-01-M01-N,0.273,0.111,0,1,false,0.343,low
925,2026-06-01T14:18:00Z,OP07,SH-2026-06-01-M01-N,0.27,0.11,0,0,false,0.342,low
926,2026-06-01T14:19:00Z,OP07,SH-2026-06-01-M01-N,0.283,0.106,0,0,false,0.336,low
927,2026-06-01T14:20:00Z,OP07,SH-2026-06-01-M01-N,0.271,0.087,0,0,false,0.308,low
928,2026-06-01T14:21:00Z,OP07,SH-2026-06-01-M01-N,0.31,0.085,0,0,false,0.305,low
929,2026-06-01T14:22:00Z,OP07,SH-2026-06-01-M01-N,0.292,0.093,0,0,false,0.317,low
930,2026-06-01T14:23:00Z,OP07,SH-2026-06-01-M01-N,0.265,0.102,0,0,false,0.331,low
931,2026-06-01T14:24:00Z,OP07,SH-2026-06-01-M01-N,0.29,0.086,0,0,false,0.307,low
932,2026-06-01T14:25:00Z,OP07,SH-2026-06-01-M01-N,0.292,0.089,0,0,false,0.313,low
933,2026-06-01T14:26:00Z,OP07,SH-2026-06-01-M01-N,0.265,0.092,0,0,false,0.317,low
934,2026-06-01T14:27:00Z,OP07,SH-2026-06-01-M01-N,0.298,0.104,0,0,false,0.285,low
935,2026-06-01T14:28:00Z,OP07,SH-2026-06-01-M01-N,0.275,0.127,0,0,false,0.319,low
936,2026-06-01T14:29:00Z,OP07,SH-2026-06-01-M01-N,0.3,0.086,0,0,false,0.259,low
937,2026-06-01T14:30:00Z,OP07,SH-2026-06-01-M01-N,0.283,0.089,0,0,false,0.264,low
938,2026-06-01T14:31:00Z,OP07,SH-2026-06-01-M01-N,0.275,0.153,0,0,false,0.359,medium
939,2026-06-01T14:32:00Z,OP07,SH-2026-06-01-M01-N,0.271,0.146,0,0,false,0.349,low
940,2026-06-01T14:33:00Z,OP07,SH-2026-06-01-M01-N,0.264,0.118,0,1,false,0.357,medium
941,2026-06-01T14:34:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.083,0,0,false,0.305,low
942,2026-06-01T14:35:00Z,OP07,SH-2026-06-01-M01-N,0.3,0.083,0,0,false,0.305,low
943,2026-06-01T14:36:00Z,OP07,SH-2026-06-01-M01-N,0.297,0.085,0,0,false,0.309,low
944,2026-06-01T14:37:00Z,OP07,SH-2026-06-01-M01-N,0.297,0.115,0,0,false,0.354,medium
945,2026-06-01T14:38:00Z,OP07,SH-2026-06-01-M01-N,0.264,0.108,0,0,false,0.344,low
946,2026-06-01T14:39:00Z,OP07,SH-2026-06-01-M01-N,0.276,0.116,0,0,false,0.356,medium
947,2026-06-01T14:40:00Z,OP07,SH-2026-06-01-M01-N,0.281,0.131,0,0,false,0.379,medium
948,2026-06-01T14:41:00Z,OP07,SH-2026-06-01-M01-N,0.263,0.104,0,0,false,0.339,low
949,2026-06-01T14:42:00Z,OP07,SH-2026-06-01-M01-N,0.293,0.116,0,0,false,0.357,medium
950,2026-06-01T14:43:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.112,0,0,false,0.302,low
951,2026-06-01T14:44:00Z,OP07,SH-2026-06-01-M01-N,0.272,0.118,0,0,false,0.31,low
952,2026-06-01T14:45:00Z,OP07,SH-2026-06-01-M01-N,0.262,0.103,0,0,false,0.288,low
953,2026-06-01T14:46:00Z,OP07,SH-2026-06-01-M01-N,0.278,0.106,0,0,false,0.293,low
954,2026-06-01T14:47:00Z,OP07,SH-2026-06-01-M01-N,0.282,0.111,0,0,false,0.301,low
955,2026-06-01T14:48:00Z,OP07,SH-2026-06-01-M01-N,0.305,0.115,0,0,false,0.307,low
956,2026-06-01T14:49:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.103,0,0,false,0.29,low
957,2026-06-01T14:50:00Z,OP07,SH-2026-06-01-M01-N,0.284,0.114,0,0,false,0.306,low
958,2026-06-01T14:51:00Z,OP07,SH-2026-06-01-M01-N,0.29,0.121,0,0,false,0.316,low
959,2026-06-01T14:52:00Z,OP07,SH-2026-06-01-M01-N,0.266,0.123,0,0,false,0.32,low
960,2026-06-01T14:53:00Z,OP07,SH-2026-06-01-M01-N,0.286,0.11,0,0,false,0.301,low
961,2026-06-01T14:54:00Z,OP07,SH-2026-06-01-M01-N,0.293,0.09,1,0,false,0.321,low
962,2026-06-01T14:55:00Z,OP07,SH-2026-06-01-M01-N,0.27,0.115,0,0,false,0.359,medium
963,2026-06-01T14:56:00Z,OP07,SH-2026-06-01-M01-N,0.269,0.13,0,0,false,0.382,medium
964,2026-06-01T14:57:00Z,OP07,SH-2026-06-01-M01-N,0.269,0.121,0,0,false,0.369,medium
965,2026-06-01T14:58:00Z,OP07,SH-2026-06-01-M01-N,0.286,0.085,0,0,false,0.315,low
966,2026-06-01T14:59:00Z,OP07,SH-2026-06-01-M01-N,0.298,0.123,0,0,false,0.371,medium
967,2026-06-01T15:00:00Z,OP07,SH-2026-06-01-M01-N,0.284,0.11,0,0,false,0.353,medium
968,2026-06-01T15:01:00Z,OP07,SH-2026-06-01-M01-N,0.284,0.109,0,0,false,0.351,medium
969,2026-06-01T15:02:00Z,OP07,SH-2026-06-01-M01-N,0.272,0.118,0,0,false,0.365,medium
970,2026-06-01T15:03:00Z,OP07,SH-2026-06-01-M01-N,0.279,0.13,1,0,false,0.433,medium
971,2026-06-01T15:04:00Z,OP07,SH-2026-06-01-M01-N,0.273,0.106,0,0,false,0.347,low
972,2026-06-01T15:05:00Z,OP07,SH-2026-06-01-M01-N,0.278,0.107,0,0,false,0.35,low
973,2026-06-01T15:06:00Z,OP07,SH-2026-06-01-M01-N,0.267,0.124,0,0,false,0.375,medium
974,2026-06-01T15:07:00Z,OP07,SH-2026-06-01-M01-N,0.295,0.102,0,0,false,0.342,low
975,2026-06-01T15:08:00Z,OP07,SH-2026-06-01-M01-N,0.296,0.12,0,0,false,0.37,medium
976,2026-06-01T15:09:00Z,OP07,SH-2026-06-01-M01-N,0.281,0.102,0,0,false,0.343,low
977,2026-06-01T15:10:00Z,OP07,SH-2026-06-01-M01-N,0.267,0.106,0,0,false,0.349,low
978,2026-06-01T15:11:00Z,OP07,SH-2026-06-01-M01-N,0.273,0.104,0,0,false,0.346,low
979,2026-06-01T15:12:00Z,OP07,SH-2026-06-01-M01-N,0.288,0.11,0,0,false,0.356,medium
980,2026-06-01T15:13:00Z,OP07,SH-2026-06-01-M01-N,0.27,0.135,0,0,false,0.343,low
981,2026-06-01T15:14:00Z,OP07,SH-2026-06-01-M01-N,0.29,0.106,0,0,false,0.299,low
982,2026-06-01T15:15:00Z,OP07,SH-2026-06-01-M01-N,0.278,0.087,0,0,false,0.271,low
983,2026-06-01T15:16:00Z,OP07,SH-2026-06-01-M01-N,0.264,0.123,0,0,false,0.326,low
984,2026-06-01T15:17:00Z,OP07,SH-2026-06-01-M01-N,0.282,0.125,0,0,false,0.329,low
985,2026-06-01T15:18:00Z,OP07,SH-2026-06-01-M01-N,0.289,0.082,0,0,false,0.265,low
986,2026-06-01T15:19:00Z,OP07,SH-2026-06-01-M01-N,0.276,0.102,0,0,false,0.295,low
987,2026-06-01T15:20:00Z,OP07,SH-2026-06-01-M01-N,0.291,0.108,0,0,false,0.304,low
988,2026-06-01T15:21:00Z,OP07,SH-2026-06-01-M01-N,0.296,0.109,1,0,false,0.356,medium
989,2026-06-01T15:22:00Z,OP07,SH-2026-06-01-M01-N,0.267,0.139,0,0,false,0.402,medium
990,2026-06-01T15:23:00Z,OP07,SH-2026-06-01-M01-N,0.28,0.096,0,0,false,0.337,low
