id,ts,machine_id,operator_id,shift_id,engine_rpm,engine_load_pct,coolant_temp_c,engine_oil_temp_c,oil_pressure_kpa,hydraulic_pressure_bar,hydraulic_oil_temp_c,fuel_rate_lph,fuel_level_pct,battery_voltage,vibration_rms_g,ground_speed_kmh,pitch_deg,roll_deg,gps_lat,gps_lon,seatbelt_fastened,is_idle,fault_code,anomaly_label,anomaly_type
1587,2026-06-01T15:46:00Z,M06,OP02,SH-2026-06-01-M06-N,1507.4,52.38,81.94,89.25,307.2,0.0,65.39,20.96,85.9,27.98,0.365,7.58,0.69,-5.86,12.914213,79.12952,true,false,,false,
1588,2026-06-01T15:47:00Z,M06,OP02,SH-2026-06-01-M06-N,1453.7,50.62,81.97,89.96,296.5,0.0,65.48,21.44,85.84,27.99,0.388,9.06,0.38,-4.72,12.913606,79.128302,true,false,,false,
1589,2026-06-01T15:48:00Z,M06,OP02,SH-2026-06-01-M06-N,1576.9,61.14,82.15,90.92,319.0,0.0,65.46,22.02,85.77,27.95,0.326,2.64,1.32,-5.65,12.913658,79.127908,true,false,,false,
1590,2026-06-01T15:49:00Z,M06,OP02,SH-2026-06-01-M06-N,1466.6,57.43,82.22,91.61,304.0,0.0,65.46,23.13,85.7,28.07,0.369,13.09,1.99,-5.27,12.913508,79.125949,true,false,,false,
1591,2026-06-01T15:50:00Z,M06,OP02,SH-2026-06-01-M06-N,1454.6,52.56,82.42,92.09,302.5,0.0,65.25,23.33,85.63,28.28,0.316,21.41,2.06,-5.94,12.913038,79.122768,true,false,,false,
1592,2026-06-01T15:51:00Z,M06,OP02,SH-2026-06-01-M06-N,1028.9,21.32,82.22,90.73,195.1,0.0,65.0,9.35,85.56,27.86,0.185,0.0,2.38,-5.28,12.913038,79.122768,true,true,,false,
1593,2026-06-01T15:52:00Z,M06,OP02,SH-2026-06-01-M06-N,885.2,10.52,81.7,89.76,174.5,0.0,64.54,4.81,85.53,27.64,0.12,0.0,2.56,-4.74,12.913038,79.122768,true,true,,false,
1594,2026-06-01T15:53:00Z,M06,OP02,SH-2026-06-01-M06-N,841.4,8.3,81.67,89.33,171.8,0.0,63.99,3.94,85.52,27.58,0.112,0.0,2.25,-4.64,12.913038,79.122768,true,true,,false,
1595,2026-06-01T15:54:00Z,M06,OP02,SH-2026-06-01-M06-N,1277.2,43.66,82.38,90.08,243.6,0.0,63.88,20.98,85.5,27.99,0.292,19.57,2.35,-4.49,12.912695,79.11985,true,false,,false,
1596,2026-06-01T15:55:00Z,M06,OP02,SH-2026-06-01-M06-N,1401.0,51.89,82.82,90.66,261.6,0.0,63.91,26.34,85.44,28.27,0.361,23.62,3.03,-5.0,12.916081,79.120904,true,false,,false,
1597,2026-06-01T15:56:00Z,M06,OP02,SH-2026-06-01-M06-N,986.0,21.8,82.65,90.27,193.5,0.0,63.6,10.6,85.36,27.86,0.208,0.0,2.14,-5.36,12.916081,79.120904,true,true,,false,
1598,2026-06-01T15:57:00Z,M06,OP02,SH-2026-06-01-M06-N,1325.5,46.43,82.71,91.06,243.1,0.0,63.5,21.92,85.33,28.06,0.268,20.12,2.76,-3.51,12.918136,79.123118,true,false,,false,
1599,2026-06-01T15:58:00Z,M06,OP02,SH-2026-06-01-M06-N,1485.1,52.51,82.59,91.72,256.7,0.0,63.46,26.6,85.26,28.04,0.361,23.82,1.72,-6.72,12.9207,79.125612,true,false,,false,
1600,2026-06-01T15:59:00Z,M06,OP02,SH-2026-06-01-M06-N,1690.2,68.09,82.99,93.16,275.9,0.0,63.7,27.93,85.18,28.09,0.325,9.39,2.75,-5.12,12.921619,79.126681,true,false,,false,
1601,2026-06-01T16:00:00Z,M06,OP02,SH-2026-06-01-M06-N,1756.8,78.22,83.13,94.24,272.5,0.0,64.08,28.17,85.09,28.17,0.338,4.44,1.54,-5.27,12.922258,79.126874,true,false,,false,
1602,2026-06-01T16:01:00Z,M06,OP02,SH-2026-06-01-M06-N,1794.2,81.52,82.84,94.46,283.4,0.0,64.54,28.52,85.0,28.12,0.383,3.68,2.18,-4.31,12.922715,79.127184,true,false,,false,
1603,2026-06-01T16:02:00Z,M06,OP02,SH-2026-06-01-M06-N,1806.0,82.41,83.06,94.83,280.6,0.0,64.99,27.6,84.91,28.16,0.377,2.79,0.11,-4.67,12.923093,79.127365,true,false,,false,
1604,2026-06-01T16:03:00Z,M06,OP02,SH-2026-06-01-M06-N,1144.3,34.83,82.82,93.19,179.9,0.0,64.97,11.23,84.83,27.8,0.216,0.0,1.31,-4.72,12.923093,79.127365,true,true,,false,
1605,2026-06-01T16:04:00Z,M06,OP02,SH-2026-06-01-M06-N,940.3,19.91,81.95,92.46,153.4,0.0,64.39,6.43,84.79,27.67,0.145,0.0,1.94,-5.16,12.923093,79.127365,true,true,,false,
1606,2026-06-01T16:05:00Z,M06,OP02,SH-2026-06-01-M06-N,1323.0,41.85,82.07,91.6,238.0,0.0,64.23,22.7,84.77,27.98,0.394,16.65,4.34,-4.84,12.925561,79.127761,true,false,,false,
1607,2026-06-01T16:06:00Z,M06,OP02,SH-2026-06-01-M06-N,1472.5,49.18,82.24,91.35,270.0,0.0,64.21,27.49,84.7,28.12,0.459,23.11,3.13,-5.32,12.928865,79.12882,true,false,,false,
1608,2026-06-01T16:07:00Z,M06,OP02,SH-2026-06-01-M06-N,1046.1,25.3,82.12,90.8,189.1,0.0,63.92,10.92,84.62,27.8,0.227,0.0,2.79,-5.27,12.928865,79.12882,true,true,,false,
1609,2026-06-01T16:08:00Z,M06,OP02,SH-2026-06-01-M06-N,1390.6,43.83,82.46,91.37,239.2,0.0,63.92,23.19,84.59,28.08,0.411,20.86,3.58,-4.81,12.93164,79.130274,true,false,,false,
1610,2026-06-01T16:09:00Z,M06,OP02,SH-2026-06-01-M06-N,1455.0,51.75,82.76,92.46,257.0,0.0,63.9,27.54,84.51,28.12,0.49,24.23,2.76,-4.71,12.928321,79.131764,true,false,,false,
1611,2026-06-01T16:10:00Z,M06,OP02,SH-2026-06-01-M06-N,1638.3,66.68,83.83,93.57,286.2,0.0,63.97,27.14,84.43,28.1,0.617,8.44,3.17,-3.84,12.927615,79.132817,true,false,,false,
1612,2026-06-01T16:11:00Z,M06,OP02,SH-2026-06-01-M06-N,1684.0,73.02,84.27,94.32,300.8,0.0,64.36,27.3,84.35,28.07,0.685,3.62,2.98,-4.0,12.927238,79.13321,true,false,,false,
1613,2026-06-01T16:12:00Z,M06,OP02,SH-2026-06-01-M06-N,1097.4,33.75,83.54,92.85,208.4,0.0,64.27,10.88,84.26,27.68,0.338,0.0,2.75,-4.07,12.927238,79.13321,true,true,,false,
1614,2026-06-01T16:13:00Z,M06,OP02,SH-2026-06-01-M06-N,931.2,17.64,83.19,91.17,169.2,0.0,64.02,5.83,84.23,27.62,0.236,0.0,2.72,-4.78,12.927238,79.13321,true,true,,false,
1615,2026-06-01T16:14:00Z,M06,OP02,SH-2026-06-01-M06-N,1275.0,50.82,82.89,91.04,240.9,0.0,64.09,20.48,84.21,27.88,0.485,10.7,1.46,-4.12,12.926235,79.134464,true,false,,false,
1616,2026-06-01T16:15:00Z,M06,OP02,SH-2026-06-01-M06-N,1448.8,57.58,82.56,90.6,255.7,0.0,64.04,25.51,84.15,27.97,0.552,16.93,2.37,-4.72,12.924526,79.136346,true,false,,false,
1617,2026-06-01T16:16:00Z,M06,OP02,SH-2026-06-01-M06-N,1624.9,73.79,83.07,90.57,270.5,0.0,64.52,27.05,84.07,28.05,0.649,6.34,2.6,-5.6,12.923919,79.13708,true,false,,false,
1618,2026-06-01T16:17:00Z,M06,OP02,SH-2026-06-01-M06-N,1514.1,67.6,83.36,90.59,274.0,0.0,64.74,27.43,83.98,28.06,0.599,18.71,2.47,-3.94,12.922071,79.139195,true,false,,false,
1619,2026-06-01T16:18:00Z,M06,OP02,SH-2026-06-01-M06-N,1493.1,63.17,83.39,90.82,274.3,0.0,64.7,27.67,83.9,28.17,0.521,22.92,3.52,-3.76,12.921892,79.135759,true,false,,false,
1620,2026-06-01T16:19:00Z,M06,OP02,SH-2026-06-01-M06-N,1588.4,78.46,83.47,90.64,300.7,0.0,64.9,27.97,83.81,28.14,0.596,8.18,4.0,-4.51,12.922028,79.134538,true,false,,false,
1621,2026-06-01T16:20:00Z,M06,OP02,SH-2026-06-01-M06-N,1578.0,84.87,83.71,91.19,307.2,0.0,65.44,27.63,83.73,28.16,0.63,3.98,2.13,-5.17,12.921878,79.13396,true,false,,false,
1622,2026-06-01T16:21:00Z,M06,OP02,SH-2026-06-01-M06-N,1614.3,82.97,83.73,92.1,309.0,0.0,65.73,27.9,83.64,28.1,0.725,2.46,3.83,-2.63,12.921854,79.133591,true,false,,false,
1623,2026-06-01T16:22:00Z,M06,OP02,SH-2026-06-01-M06-N,1602.6,79.5,83.37,93.17,298.8,0.0,65.96,28.43,83.56,28.08,0.674,2.53,4.67,-4.63,12.921693,79.133246,true,false,,false,
1624,2026-06-01T16:23:00Z,M06,OP02,SH-2026-06-01-M06-N,1629.2,73.45,83.68,93.45,294.7,0.0,66.27,28.38,83.47,28.1,0.676,2.3,3.28,-4.66,12.92151,79.132954,true,false,,false,
1625,2026-06-01T16:24:00Z,M06,OP02,SH-2026-06-01-M06-N,1497.9,62.06,83.45,93.92,281.7,0.0,66.3,28.73,83.38,28.19,0.608,23.51,2.49,-3.82,12.919607,79.12998,true,false,,false,
1626,2026-06-01T16:25:00Z,M06,OP02,SH-2026-06-01-M06-N,1519.5,60.9,82.78,94.27,300.7,0.0,66.35,28.37,83.29,28.27,0.631,31.72,2.24,-4.9,12.915785,79.127139,true,false,,false,
1627,2026-06-01T16:26:00Z,M06,OP02,SH-2026-06-01-M06-N,1657.0,72.24,83.44,94.95,330.6,0.0,66.57,28.45,83.21,28.3,0.682,11.62,1.72,-4.52,12.914043,79.127039,true,false,,false,
1628,2026-06-01T16:27:00Z,M06,OP02,SH-2026-06-01-M06-N,1530.9,58.32,83.61,94.94,316.9,0.0,66.65,28.41,83.12,28.34,0.619,28.25,3.34,-4.21,12.909858,79.126348,true,false,,false,
1629,2026-06-01T16:28:00Z,M06,OP02,SH-2026-06-01-M06-N,1466.5,52.74,83.76,94.9,309.3,0.0,66.77,28.23,83.03,28.29,0.577,29.29,1.84,-3.58,12.914254,79.126469,true,false,,false,
1630,2026-06-01T16:29:00Z,M06,OP02,SH-2026-06-01-M06-N,1575.0,71.96,84.42,95.02,334.6,0.0,67.02,27.85,82.94,28.29,0.621,10.32,1.77,-2.79,12.915751,79.126868,true,false,,false,
1631,2026-06-01T16:30:00Z,M06,OP02,SH-2026-06-01-M06-N,1642.9,78.2,85.16,94.6,334.9,0.0,67.27,28.5,82.86,28.06,0.651,4.01,0.93,-3.72,12.916063,79.127383,true,false,,false,
1632,2026-06-01T16:31:00Z,M06,OP02,SH-2026-06-01-M06-N,1071.7,36.25,84.56,93.14,230.7,0.0,67.03,11.1,82.77,27.65,0.354,0.0,1.79,-4.3,12.916063,79.127383,true,true,,false,
1633,2026-06-01T16:32:00Z,M06,OP02,SH-2026-06-01-M06-N,1363.8,55.01,84.68,92.94,290.3,0.0,67.06,24.16,82.73,27.9,0.491,15.51,2.23,-4.42,12.917528,79.129194,true,false,,false,
1634,2026-06-01T16:33:00Z,M06,OP02,SH-2026-06-01-M06-N,1455.0,53.49,84.86,93.6,323.5,0.0,66.92,27.3,82.66,28.11,0.573,15.62,0.49,-3.8,12.919385,79.130626,true,false,,false,
1635,2026-06-01T16:34:00Z,M06,OP02,SH-2026-06-01-M06-N,1019.1,26.53,84.67,92.49,245.7,0.0,66.66,11.04,82.58,27.69,0.282,0.0,1.16,-4.46,12.919385,79.130626,true,true,,false,
1636,2026-06-01T16:35:00Z,M06,OP02,SH-2026-06-01-M06-N,1364.3,48.35,84.96,92.74,315.4,0.0,66.55,22.46,82.54,28.08,0.496,10.32,1.2,-5.29,12.920303,79.131875,true,false,,false,
1637,2026-06-01T16:36:00Z,M06,OP02,SH-2026-06-01-M06-N,1464.9,57.29,84.94,92.63,339.0,0.0,66.59,25.89,82.47,28.2,0.58,12.37,-0.19,-5.34,12.921479,79.133314,true,false,,false,
1638,2026-06-01T16:37:00Z,M06,OP02,SH-2026-06-01-M06-N,1018.3,25.75,84.2,91.56,262.3,0.0,66.34,9.91,82.39,27.72,0.32,0.0,1.09,-5.16,12.921479,79.133314,true,true,,false,
1639,2026-06-01T16:38:00Z,M06,OP02,SH-2026-06-01-M06-N,902.6,18.08,84.08,90.7,224.9,0.0,65.96,5.4,82.36,27.62,0.228,0.0,1.74,-4.98,12.921479,79.133314,true,true,,false,
1640,2026-06-01T16:39:00Z,M06,OP02,SH-2026-06-01-M06-N,1477.1,64.72,84.81,91.35,315.1,0.0,65.98,20.24,82.35,27.99,0.583,0.51,1.45,-4.69,12.921542,79.133359,true,false,,false,
1641,2026-06-01T16:40:00Z,M06,OP02,SH-2026-06-01-M06-N,1050.2,32.52,84.65,90.57,243.1,0.0,65.64,7.81,82.28,27.76,0.299,0.0,2.09,-4.57,12.921542,79.133359,true,true,,false,
1642,2026-06-01T16:41:00Z,M06,OP02,SH-2026-06-01-M06-N,908.1,20.34,84.33,89.9,227.5,0.0,65.24,4.65,82.26,27.76,0.243,0.0,2.08,-4.51,12.921542,79.133359,true,true,,false,
1643,2026-06-01T16:42:00Z,M06,OP02,SH-2026-06-01-M06-N,1345.9,45.21,84.83,90.48,297.5,0.0,65.23,19.32,82.24,27.98,0.53,11.19,1.13,-5.27,12.922664,79.134609,true,false,,false,
1644,2026-06-01T16:43:00Z,M06,OP02,SH-2026-06-01-M06-N,1495.3,53.49,84.46,90.62,317.0,0.0,65.26,23.06,82.18,28.01,0.587,12.91,2.46,-5.16,12.923777,79.136196,true,false,,false,
1645,2026-06-01T16:44:00Z,M06,OP02,SH-2026-06-01-M06-N,1054.6,25.4,84.24,90.12,244.9,0.0,64.71,8.89,82.11,27.72,0.289,0.0,2.56,-4.84,12.923777,79.136196,true,true,,false,
1646,2026-06-01T16:45:00Z,M06,OP02,SH-2026-06-01-M06-N,1354.7,46.04,84.22,91.15,318.8,0.0,64.6,20.83,82.09,28.02,0.493,9.31,4.52,-7.03,12.924778,79.137173,true,false,,false,
1647,2026-06-01T16:46:00Z,M06,OP02,SH-2026-06-01-M06-N,1450.4,52.71,84.48,92.25,335.3,0.0,64.73,24.45,82.02,28.18,0.554,14.15,4.45,-5.64,12.925284,79.139237,true,false,,false,
1648,2026-06-01T16:47:00Z,M06,OP02,SH-2026-06-01-M06-N,1636.6,73.42,85.14,93.46,376.1,0.0,65.0,25.62,81.95,28.28,0.658,4.97,3.42,-3.02,12.924872,79.138615,true,false,,false,
1649,2026-06-01T16:48:00Z,M06,OP02,SH-2026-06-01-M06-N,1634.5,83.0,86.2,94.25,377.8,0.0,65.3,26.34,81.87,28.33,0.65,2.03,3.68,-4.14,12.924745,79.138338,true,false,,false,
1650,2026-06-01T16:49:00Z,M06,OP02,SH-2026-06-01-M06-N,1059.3,38.88,85.86,93.14,271.2,0.0,65.1,10.18,81.79,27.94,0.341,0.0,2.93,-4.23,12.924745,79.138338,true,true,,false,
1651,2026-06-01T16:50:00Z,M06,OP02,SH-2026-06-01-M06-N,900.5,21.16,85.72,92.43,232.1,0.0,64.82,5.13,81.75,27.85,0.232,0.0,2.75,-4.72,12.924745,79.138338,true,true,,false,
1652,2026-06-01T16:51:00Z,M06,OP02,SH-2026-06-01-M06-N,854.8,16.25,85.72,91.43,232.3,0.0,64.29,3.55,81.74,27.83,0.225,0.0,2.49,-4.45,12.924745,79.138338,true,true,,false,
1653,2026-06-01T16:52:00Z,M06,OP02,SH-2026-06-01-M06-N,1289.4,45.63,85.43,91.8,315.4,0.0,64.32,17.92,81.73,28.25,0.492,25.2,3.13,-5.45,12.922328,79.135427,true,false,,false,
1654,2026-06-01T16:53:00Z,M06,OP02,SH-2026-06-01-M06-N,1401.1,53.47,85.61,91.98,350.2,0.0,64.38,21.61,81.67,28.32,0.565,31.62,3.63,-5.08,12.917906,79.133698,true,false,,false,
1655,2026-06-01T16:54:00Z,M06,OP02,SH-2026-06-01-M06-N,985.5,24.95,85.62,90.96,261.7,0.0,64.24,8.37,81.61,27.98,0.3,0.0,2.59,-5.3,12.917906,79.133698,true,true,,false,
1656,2026-06-01T16:55:00Z,M06,OP02,SH-2026-06-01-M06-N,1287.8,47.15,85.89,91.35,313.7,0.0,64.18,18.3,81.58,28.3,0.492,27.59,2.9,-4.84,12.914163,79.131925,true,false,,false,
1657,2026-06-01T16:56:00Z,M06,OP02,SH-2026-06-01-M06-N,1425.1,56.48,85.97,92.05,326.8,0.0,64.11,21.09,81.52,28.4,0.47,33.1,1.51,-5.67,12.911648,79.127638,true,false,,false,
1658,2026-06-01T16:57:00Z,M06,OP02,SH-2026-06-01-M06-N,1623.3,67.62,86.96,93.38,346.8,0.0,64.36,22.46,81.46,28.37,0.558,12.03,1.46,-5.07,12.910267,79.126472,true,false,,false,
1659,2026-06-01T16:58:00Z,M06,OP02,SH-2026-06-01-M06-N,1638.7,71.87,87.83,94.09,371.7,0.0,64.63,23.33,81.39,28.29,0.564,5.09,2.62,-5.7,12.90952,79.126315,true,false,,false,
1660,2026-06-01T16:59:00Z,M06,OP02,SH-2026-06-01-M06-N,1642.3,78.5,87.99,94.9,362.5,0.0,64.86,23.4,81.32,28.36,0.595,3.03,4.46,-4.55,12.909975,79.126323,true,false,,false,
1661,2026-06-01T17:00:00Z,M06,OP02,SH-2026-06-01-M06-N,1633.9,82.72,88.52,95.8,362.5,0.0,65.55,21.4,81.24,28.27,0.622,2.57,3.1,-4.62,12.91031,79.126514,true,false,,false,
1662,2026-06-01T17:01:00Z,M06,OP02,SH-2026-06-01-M06-N,1634.8,81.99,89.73,96.4,375.0,0.0,65.86,21.33,81.18,28.22,0.638,2.35,1.37,-4.15,12.910649,79.126611,true,false,,false,
1663,2026-06-01T17:02:00Z,M06,OP02,SH-2026-06-01-M06-N,1633.8,78.99,90.26,96.75,354.5,0.0,66.26,20.38,81.11,28.18,0.625,2.56,1.58,-5.13,12.910972,79.126821,true,false,,false,
1664,2026-06-01T17:03:00Z,M06,OP02,SH-2026-06-01-M06-N,1467.8,70.48,90.52,96.15,323.6,0.0,66.43,20.17,81.05,28.12,0.581,25.19,3.49,-5.43,12.91421,79.128775,true,false,,false,
1665,2026-06-01T17:04:00Z,M06,OP02,SH-2026-06-01-M06-N,1424.9,66.23,90.58,96.22,316.7,0.0,66.51,20.09,80.99,28.09,0.551,29.01,2.92,-6.22,12.917201,79.131941,true,false,,false,
1666,2026-06-01T17:05:00Z,M06,OP02,SH-2026-06-01-M06-N,1572.9,77.87,90.95,96.54,331.5,0.0,66.82,20.67,80.93,28.05,0.651,10.16,2.44,-5.1,12.918341,79.132955,true,false,,false,
1667,2026-06-01T17:06:00Z,M06,OP02,SH-2026-06-01-M06-N,1444.9,67.25,90.87,96.04,323.8,0.0,66.82,21.41,80.86,28.06,0.579,23.36,3.75,-6.63,12.920167,79.13595,true,false,,false,
1668,2026-06-01T17:07:00Z,M06,OP02,SH-2026-06-01-M06-N,1417.6,59.85,90.64,95.53,304.6,0.0,66.81,21.57,80.8,27.92,0.628,26.23,2.64,-5.08,12.922353,79.139227,true,false,,false,
1669,2026-06-01T17:08:00Z,M06,OP02,SH-2026-06-01-M06-N,1597.5,75.87,90.78,96.02,319.0,0.0,67.26,21.48,80.73,27.91,0.691,9.22,2.76,-5.91,12.921497,79.13814,true,false,,false,
1670,2026-06-01T17:09:00Z,M06,OP02,SH-2026-06-01-M06-N,1616.7,78.46,91.16,96.06,318.3,0.0,67.54,22.28,80.66,27.83,0.629,4.66,2.9,-4.04,12.921049,79.137603,true,false,,false,
1671,2026-06-01T17:10:00Z,M06,OP02,SH-2026-06-01-M06-N,1650.6,83.61,91.37,96.15,310.8,0.0,67.86,22.73,80.59,27.71,0.64,3.13,0.7,-4.07,12.920896,79.137158,true,false,,false,
1672,2026-06-01T17:11:00Z,M06,OP02,SH-2026-06-01-M06-N,1620.6,86.25,91.08,96.89,298.4,0.0,68.18,22.79,80.52,27.55,0.626,3.15,3.08,-4.97,12.920555,79.136829,true,false,,false,
1673,2026-06-01T17:12:00Z,M06,OP02,SH-2026-06-01-M06-N,1513.4,71.32,90.74,97.03,278.9,0.0,68.4,23.08,80.45,27.65,0.567,23.37,1.31,-1.77,12.919717,79.133422,true,false,,false,
1674,2026-06-01T17:13:00Z,M06,OP02,SH-2026-06-01-M06-N,1424.5,69.32,90.34,97.09,279.8,0.0,68.46,22.99,80.38,27.72,0.541,29.36,-1.18,-1.92,12.919619,79.129015,true,false,,false,
1675,2026-06-01T17:14:00Z,M06,OP02,SH-2026-06-01-M06-N,1418.8,60.48,90.45,97.21,268.8,0.0,68.53,23.36,80.31,27.66,0.478,29.43,-0.35,-1.87,12.917399,79.125193,true,false,,false,
1676,2026-06-01T17:15:00Z,M06,OP02,SH-2026-06-01-M06-N,1419.6,63.51,90.23,97.16,263.9,0.0,68.69,23.98,80.24,27.7,0.524,32.62,1.46,-0.26,12.914525,79.121227,true,false,,false,
1677,2026-06-01T17:16:00Z,M06,OP02,SH-2026-06-01-M06-N,1465.7,64.08,90.1,97.14,268.0,0.0,68.67,24.29,80.17,27.56,0.508,33.34,0.42,-0.9,12.910737,79.117953,true,false,,false,
1678,2026-06-01T17:17:00Z,M06,OP02,SH-2026-06-01-M06-N,1479.1,62.13,89.99,96.65,269.8,0.0,68.85,24.24,80.09,27.6,0.524,34.34,0.43,0.15,12.915622,79.119601,true,false,,false,
1679,2026-06-01T17:18:00Z,M06,OP02,SH-2026-06-01-M06-N,1479.7,66.17,89.75,96.68,272.9,0.0,68.92,24.22,80.02,27.56,0.53,33.4,-0.47,-0.29,12.917234,79.12435,true,false,,false,
1680,2026-06-01T17:19:00Z,M06,OP02,SH-2026-06-01-M06-N,1486.6,65.22,89.68,96.73,263.2,0.0,68.98,24.9,79.94,27.48,0.526,34.13,-3.17,0.63,12.920631,79.128187,true,false,,false,
1681,2026-06-01T17:20:00Z,M06,OP02,SH-2026-06-01-M06-N,1646.4,76.54,89.88,97.08,279.3,0.0,69.15,25.75,79.86,27.46,0.557,12.89,1.06,-5.09,12.921235,79.130026,true,false,,false,
1682,2026-06-01T17:21:00Z,M06,OP02,SH-2026-06-01-M06-N,1723.1,81.14,89.7,98.07,279.2,0.0,69.38,25.26,79.78,27.38,0.542,5.81,2.84,-6.08,12.921427,79.130876,true,false,,false,
1683,2026-06-01T17:22:00Z,M06,OP02,SH-2026-06-01-M06-N,1720.0,84.91,90.29,99.0,283.4,0.0,69.81,26.24,79.71,27.4,0.57,2.95,3.4,-4.69,12.921586,79.13129,true,false,,false,
1684,2026-06-01T17:23:00Z,M06,OP02,SH-2026-06-01-M06-N,1730.0,86.03,90.18,99.13,284.5,0.0,70.17,26.67,79.63,27.37,0.568,2.8,3.53,-5.83,12.921724,79.131688,true,false,,false,
1685,2026-06-01T17:24:00Z,M06,OP02,SH-2026-06-01-M06-N,1711.1,87.06,90.54,100.13,291.8,0.0,70.43,27.07,79.54,27.4,0.546,2.8,5.21,-5.45,12.921961,79.132035,true,false,,false,
1686,2026-06-01T17:25:00Z,M06,OP02,SH-2026-06-01-M06-N,1623.2,72.49,89.88,99.97,272.9,0.0,70.61,28.19,79.46,27.44,0.51,25.63,4.74,-8.39,12.922991,79.135744,true,false,,false,
1687,2026-06-01T17:26:00Z,M06,OP02,SH-2026-06-01-M06-N,1564.2,68.66,89.48,99.8,260.7,0.0,70.58,26.84,79.37,27.41,0.516,28.36,2.93,-8.52,12.92262,79.139987,true,false,,false,
1688,2026-06-01T17:27:00Z,M06,OP02,SH-2026-06-01-M06-N,1554.5,68.59,89.2,100.08,271.1,0.0,70.68,26.97,79.29,27.45,0.492,25.99,3.05,-7.28,12.921366,79.136292,true,false,,false,
1689,2026-06-01T17:28:00Z,M06,OP02,SH-2026-06-01-M06-N,1582.5,66.31,88.95,99.97,269.7,0.0,70.66,27.18,79.21,27.49,0.494,25.84,5.5,-4.55,12.92011,79.132622,true,false,,false,
1690,2026-06-01T17:29:00Z,M06,OP02,SH-2026-06-01-M06-N,1610.6,63.51,88.81,100.02,265.8,0.0,70.71,26.87,79.12,27.55,0.5,26.36,5.86,-4.52,12.919922,79.128669,true,false,,false,
1691,2026-06-01T17:30:00Z,M06,OP02,SH-2026-06-01-M06-N,1576.6,64.17,88.9,99.98,257.7,0.0,70.58,27.55,79.04,27.49,0.497,29.63,5.72,-6.35,12.91721,79.125143,true,false,,false,
1692,2026-06-01T17:31:00Z,M06,OP02,SH-2026-06-01-M06-N,1701.8,81.75,89.35,100.38,280.0,0.0,70.89,27.74,78.95,27.48,0.593,11.19,4.5,-7.53,12.916263,79.123755,true,false,,false,
1693,2026-06-01T17:32:00Z,M06,OP02,SH-2026-06-01-M06-N,1555.9,67.84,89.29,100.15,282.2,0.0,70.93,27.41,78.87,27.37,0.552,27.95,5.28,-9.03,12.913375,79.120712,true,false,,false,
1694,2026-06-01T17:33:00Z,M06,OP02,SH-2026-06-01-M06-N,1557.0,63.98,89.42,99.65,282.4,0.0,70.98,26.48,78.78,27.38,0.53,26.77,2.88,-5.91,12.916344,79.123421,true,false,,false,
1695,2026-06-01T17:34:00Z,M06,OP02,SH-2026-06-01-M06-N,1520.1,69.02,89.49,99.9,270.3,0.0,71.08,26.39,78.7,27.36,0.504,26.68,3.18,-5.54,12.919544,79.125831,true,false,,false,
1696,2026-06-01T17:35:00Z,M06,OP02,SH-2026-06-01-M06-N,1500.3,64.22,89.55,99.86,268.5,0.0,71.06,25.84,78.62,27.39,0.447,22.82,3.78,-4.87,12.92269,79.127188,true,false,,false,
1697,2026-06-01T17:36:00Z,M06,OP02,SH-2026-06-01-M06-N,1530.6,62.58,89.99,100.5,265.7,0.0,71.16,25.34,78.54,27.41,0.394,20.42,3.51,-4.48,12.925447,79.128531,true,false,,false,
1698,2026-06-01T17:37:00Z,M06,OP02,SH-2026-06-01-M06-N,1518.7,57.98,90.63,100.83,261.1,0.0,71.06,25.89,78.46,27.47,0.379,19.3,2.33,-2.64,12.927167,79.130862,true,false,,false,
1699,2026-06-01T17:38:00Z,M06,OP02,SH-2026-06-01-M06-N,1674.7,74.29,90.99,101.44,281.4,0.0,71.25,25.69,78.38,27.39,0.386,6.83,2.72,-5.53,12.928055,79.131376,true,false,,false,
1700,2026-06-01T17:39:00Z,M06,OP02,SH-2026-06-01-M06-N,1688.1,79.6,91.4,101.57,294.7,0.0,71.31,26.33,78.3,27.41,0.39,3.96,2.97,-7.36,12.928649,79.131415,true,false,,false,
1701,2026-06-01T17:40:00Z,M06,OP02,SH-2026-06-01-M06-N,1655.4,80.54,91.76,101.83,308.2,0.0,71.35,27.31,78.22,27.41,0.352,2.1,2.57,-6.91,12.928935,79.131281,true,false,,false,
1702,2026-06-01T17:41:00Z,M06,OP02,SH-2026-06-01-M06-N,1702.4,85.15,91.96,102.0,325.8,0.0,71.62,27.56,78.14,27.41,0.338,0.89,2.62,-7.95,12.929024,79.131181,true,false,,false,
1703,2026-06-01T17:42:00Z,M06,OP02,SH-2026-06-01-M06-N,1586.6,65.41,91.96,101.49,298.3,0.0,71.53,27.42,78.05,27.41,0.336,11.18,4.56,-6.62,12.930413,79.130238,true,false,,false,
1704,2026-06-01T17:43:00Z,M06,OP02,SH-2026-06-01-M06-N,1529.7,61.09,91.81,101.06,293.3,0.0,71.51,27.57,77.97,27.37,0.353,16.58,3.0,-7.8,12.92793,79.130423,true,false,,false,
1705,2026-06-01T17:44:00Z,M06,OP02,SH-2026-06-01-M06-N,1508.6,58.94,91.61,100.46,289.6,0.0,71.34,27.6,77.88,27.51,0.355,22.36,2.05,-5.75,12.924734,79.13145,true,false,,false,
